essay_id,score,grade,ell,prompt_id,word_count,token_count,regime,burn_in_used,half_life,half_life_128,delta_max,delta_128,ppl_W32,ppl_W64,ppl_W128,ppl_W256,ppl_W384,ppl_W512,score_bin
8FFBD4C432B4,2,10,non_ELL,Car-free cities,498,792,extended,512,162.02634988724577,80.04946405507906,5.509434107831327,2.2496806984481506,13.505059323921818,12.756712884449062,11.255378625473668,9.355537657692613,8.910686155193444,7.995625216090492,low
057DACBB2B12,1,9,non_ELL,Does the electoral college work?,902,1218,extended,512,261.3878570344759,76.59938135105664,3.142283024431187,1.0002048080002517,16.09691837125119,15.719401668905984,15.096713563250937,14.577641579012557,13.345484876529296,12.954635346820002,low
961D937626F7,1,9,non_ELL,Does the electoral college work?,734,966,extended,512,142.67978516408783,54.7146020744031,0.8826972184672233,0.39104525908986254,9.776238311993323,9.500788884134385,9.38519305290346,8.946574316564474,8.885898851110957,8.8935410935261,low
129497C3E0FC,1,10,non_ELL,Car-free cities,762,1007,extended,512,86.44645783282988,54.24351005587755,3.063969433031547,1.873401085238907,16.75232392262517,15.404766037717424,14.878922837386263,14.560875105174405,13.781548862191155,13.688354489593623,low
57E6768B4C73,1,10,non_ELL,Car-free cities,674,835,extended,512,308.4761992577101,,1.964199646687124,-0.9665521010274212,15.7292271715847,15.663124928032278,16.69577927261212,15.06086490392027,14.295595930652762,13.765027524897576,low
B01B2F50425E,2,6,non_ELL,"""A Cowboy Who Rode the Waves""",794,1078,extended,512,78.67748841712198,61.14980366593547,1.5900113757126029,1.2186895634223385,7.030592097832351,6.361667077334047,5.811902534410012,5.413260553744678,5.4113071274404705,5.440580722119748,low
2BC448B88B54,2,8,non_ELL,The Face on Mars,745,1007,extended,512,70.86584637741088,61.075378933981604,2.120202641212341,1.7711520074849876,12.747320806857312,11.77266688457809,10.976168799372324,10.409598155307119,10.641999003157403,10.627118165644971,low
09601E40B377,1,10,non_ELL,Car-free cities,522,804,extended,512,392.54749720780586,59.932723570367926,4.866035613586872,1.428010687131298,14.185723277538099,13.36775180631576,12.7577125904068,11.966559018023062,11.92680155432599,9.319687663951226,low
6D7E6399624E,2,10,non_ELL,Facial action coding system,742,903,extended,512,156.48856761546412,52.2963407020615,11.77238901654742,4.824439701448124,26.403941948537824,22.60074232963659,21.5795022470897,16.809005635673422,15.490542056298,14.631552931990404,low
64183B7D3207,2,10,non_ELL,Car-free cities,586,919,extended,512,122.20177294206832,82.94313393948367,1.8898644474111164,1.0099135291404338,9.044632098879712,8.751972914262225,8.034718569739278,7.325861345938055,7.25456468568164,7.154767651468595,low
5B75C046C9CD,1,6,non_ELL,"""A Cowboy Who Rode the Waves""",637,789,extended,512,120.74700916335468,63.70329256013082,3.9124272452773035,2.0725536863716663,21.17202046178724,20.126045223756325,19.099466775415575,18.588011437796762,18.052162587942522,17.259593216509938,low
86A511A55117,2,12,ELL,Distance learning,697,871,extended,512,97.13005626171737,51.98633332447591,8.70920502530895,4.818129254471941,27.985460706813054,24.128321589797324,23.167331452341113,20.068582464504193,19.011456880142685,19.276255681504104,low
8A7B4B823C6E,2,10,non_ELL,Car-free cities,586,785,extended,512,218.35588708816195,60.3610171503277,1.7869594838033995,0.7409416056436555,9.373950486050802,8.955944826117639,8.633008880407147,8.416920232835363,8.208442942093969,7.5869910022474025,low
7A86EA9E70AC,1,10,non_ELL,Car-free cities,439,945,extended,512,104.61305863879014,88.43835281185868,1.5717531573371106,1.1156299347501664,8.50697274100554,8.293735918003929,7.391342806255374,7.131426630734216,6.954426663708014,6.93521958366843,low
26432FDB0644,2,9,non_ELL,Summer projects,848,957,extended,512,105.37420722482194,54.9015059218725,4.337685523770414,2.427458845723743,16.15521931944467,14.45928973018191,13.727760473720926,12.803580728000066,12.556853030944357,11.817533795674255,low
C278EDC82048,2,6,UNK,"""A Cowboy Who Rode the Waves""",1656,1860,extended,512,63.46611323206713,60.324848360006655,3.802664696618498,3.423044343014137,4.804420336134617,2.8708280078679276,1.3813759931204805,1.0066472872054524,1.002274279359329,1.0017556395161191,low
7A2D0B189298,4,9,non_ELL,Does the electoral college work?,689,825,extended,512,102.06345127515658,80.28810369837436,1.3871032309769706,0.9524240971742994,9.98835917946969,9.674718561302472,9.03593508229539,8.636441045165611,8.638507373144625,8.60125594849272,mid
E4B55CAC7F65,4,10,non_ELL,Car-free cities,626,823,extended,512,120.31608378584508,89.31962312554771,3.939552297807081,2.187001778313988,14.165824069409291,13.788113269133081,11.978822291095303,11.226474211846645,10.757687283422975,10.22627177160221,mid
453D762EF267,4,8,non_ELL,Seeking multiple opinions,761,922,extended,512,129.92235863848077,52.02319923585847,2.391491160316807,1.1827348447400805,12.101387816287382,11.15629621064867,10.918652971547301,10.05233484536171,9.71838699219766,9.709896655970574,mid
9278F35CE330,4,10,non_ELL,Facial action coding system,663,832,extended,512,195.43752306636276,74.10391134690605,3.8840348042652693,1.0895437015970977,15.283309811992721,14.840666457385936,14.193766110395623,12.575725756790538,11.540858959795907,11.399275007727452,mid
8A8B13591181,4,10,non_ELL,Car-free cities,772,977,extended,512,90.67613459712062,63.521313366873294,1.7776158966007358,1.2468626940995584,8.651484129062826,8.018585275090619,7.404621434963268,7.2947743469925905,7.25677671552989,6.87386823246209,mid
B49ED6AC9AF3,4,9,non_ELL,Does the electoral college work?,672,841,extended,512,153.1803993786432,59.15619106414617,2.244031475285814,0.8816117384539837,13.41370539783062,12.89427364902814,12.532093659376637,11.310043467341908,11.218316192424906,11.169673922544806,mid
0F2E9FA7DAF4,4,8,non_ELL,Mandatory extracurricular activities,607,815,extended,512,229.89859401007413,50.83011414733764,2.257750829839954,0.7459056472922354,7.8983673487678905,7.264569260063094,7.152461701475655,6.671393922939823,6.090805339143446,5.640616518927937,mid
5BCE3F6D4C83,4,8,non_ELL,Seeking multiple opinions,723,879,extended,512,177.82093967025875,88.1192826796609,2.1418706956586586,0.6958167565935387,12.781666220623876,12.644167812021475,12.085849464030337,11.12209446470734,11.074151615714433,10.639795524965217,mid
CA30B3FFF4BE,4,9,non_ELL,Does the electoral college work?,577,819,extended,512,215.06785002559417,46.78759967305776,0.7072644907641088,0.18105249053304995,7.475252423038611,7.279355866966249,7.294199932505561,7.040487355312268,6.747029281090925,6.767987932274502,mid
5FBEBF4F7E1D,3,9,non_ELL,Does the electoral college work?,675,858,extended,512,259.8361832615181,73.74228207582327,2.8039300129682125,1.2796329489029006,15.206972055035257,14.682038270260795,13.927339106132356,13.828754283270426,13.03639223045641,12.403042042067044,mid
7B000D776D89,4,8,non_ELL,Seeking multiple opinions,968,1097,extended,512,63.72426040928355,53.83983690359196,2.545903643987943,1.7526687664146845,12.86559323224216,11.581577221205796,11.112924465827476,10.993229571273805,10.71304632594663,10.319689588254217,mid
DD1D41CC5388,4,8,non_ELL,Seeking multiple opinions,700,875,extended,512,98.1059164068358,55.742050000233654,1.83395991276491,1.0817462737346242,6.646280502855606,5.917281095492566,5.564534229120982,5.048267076883781,4.898981952868458,4.812320590090696,mid
A143BE759AD2,4,10,non_ELL,Facial action coding system,734,882,extended,512,112.86470460737749,67.88969322324029,2.917294420889135,1.6687341834877572,12.027075213220511,11.246699395127987,10.358341029732754,9.572550647237996,9.456709712661814,9.109780792331376,mid
D84C48045B90,3,9,non_ELL,Does the electoral college work?,651,901,extended,512,274.6867317169976,61.56175454129071,1.8795827898218063,0.40373750593263935,9.036023875119033,8.817505042419187,8.632286369186394,8.268092522830802,7.090889050931411,7.156441085297227,mid
F4A3B4B14952,4,11,non_ELL,Summer projects,993,1073,extended,512,71.67147950335013,56.823833676200664,1.3896289856447774,1.011154743593913,8.135695448765395,7.483963886729778,7.124540705171482,6.688389814002516,6.6818116051785665,6.746066463120617,mid
5A9C20C851FD,4,12,ELL,Distance learning,723,823,extended,512,163.62842077101948,53.83785950663557,4.386137210952226,1.820520185718708,11.613981593459274,10.280136444274733,9.793461407740566,8.455029989872722,7.676576555352618,7.2278443825070475,mid
544FF2EE0ACC,4,10,non_ELL,Car-free cities,821,1044,extended,512,220.69408219529865,62.163129877039545,2.2951884499476325,0.8176687884901757,11.293517081339127,10.859785546542351,10.475848292848951,10.020258735568152,9.73383352101367,8.998328631391495,mid
8FFFA9711FA2,4,10,non_ELL,Car-free cities,725,975,extended,512,112.17581809531455,87.77786606863245,3.304101540853164,2.056605353098867,13.314417800033416,12.894010352581724,11.25781244693455,10.756513438715173,10.543735406696783,10.010316259180252,mid
2B9C5C3BB7B9,4,11,ELL,Distance learning,721,868,extended,512,126.83922918143627,73.84626838148907,3.06252422700425,1.547851000539195,12.892220272185526,12.259010433702896,11.34436927164633,10.775518478045912,9.954915429019309,9.829696045181276,mid
4DE2EAF8914F,4,11,non_ELL,Summer projects,664,786,extended,512,176.38380967400013,62.0275541514189,5.358426300886654,1.729754496492113,17.734460702069047,16.812771516053008,16.004706205576934,13.492900944176402,12.906895135997228,12.376034401182393,mid
D6CD89424182,4,8,non_ELL,Seeking multiple opinions,779,905,extended,512,145.52543889611735,67.37963165062277,1.7016708687124655,0.783523260546513,10.715051682413437,10.34513106104894,9.931528421866924,9.439902603037762,9.051074264529838,9.013380813700971,mid
FCEF76504A79,4,8,non_ELL,Mandatory extracurricular activities,688,922,extended,512,102.65793355147156,75.72876456631253,4.063022273933228,2.681541785189955,10.349295288233497,9.309370281643282,7.667753503043542,6.722276736667836,6.3475343571979685,6.286273014300269,mid
CD53BFFA5474,4,8,non_ELL,Seeking multiple opinions,778,954,extended,512,160.0668006376823,72.50015037005859,1.3008122972685952,0.5902711679356827,8.49426099134195,8.244327274766706,7.903989823406267,7.663950986467307,7.268697179871005,7.193448694073354,mid
3CB7F7FC1F29,4,6,non_ELL,"""A Cowboy Who Rode the Waves""",684,808,extended,512,87.57650479521787,63.55774915756275,3.6881959746712623,2.677972628857507,8.466896568851135,7.10914567705625,5.788923939993628,5.1548173577210745,4.95982030796345,4.778700594179873,mid
05F9DC51226B,4,8,non_ELL,Seeking multiple opinions,1098,1395,extended,512,193.00648238366495,49.37757656634182,2.263021920388626,0.5705017136700281,10.694438258589788,10.169162056590467,10.12393654491976,9.019290040109759,8.69260858360872,8.431416338201162,mid
762F8D750987,4,10,non_ELL,Car-free cities,1164,1507,extended,512,217.95477695042345,88.02449924604576,2.0161441661241124,0.24065091114462867,10.565968672737435,10.517956478091344,10.325317761592807,9.233325614699176,8.933944036548757,8.549824506613323,mid
EBFCCFB520CF,4,10,non_ELL,Facial action coding system,749,864,extended,512,104.21526486733802,51.4544883547629,4.226354097292097,2.262479492431906,14.431834206455662,12.571097947614497,12.169354714023756,11.027515246407708,10.650011828834685,10.205480109163565,mid
E50573E4631B,4,8,non_ELL,Mandatory extracurricular activities,747,916,extended,512,162.92771684056908,86.32741460836823,1.3793854041030653,0.574156018506268,4.971771329700645,4.838504505362063,4.397615311194377,3.9742067167735544,3.5961060818414055,3.5923859255975796,mid
58A8BDB13078,4,10,non_ELL,Driverless cars,819,1000,extended,512,82.16669609256941,66.32954246175615,1.2353800018469752,0.9829544324534005,10.451775502639238,9.978863367488445,9.468821070185838,9.190262838845433,9.125314558204328,9.216395500792263,mid
83F0695E035E,3,9,non_ELL,Does the electoral college work?,746,959,extended,512,162.60944586177726,100.39074110839888,0.9775889930961528,0.3698530567183784,8.758320412079593,8.817138688462025,8.388467355361215,7.9485728722480005,7.924345171442288,7.78073141898344,mid
FD05FDCEA11B,4,8,non_ELL,Seeking multiple opinions,854,1099,extended,512,121.38562093105317,56.54395101440713,2.6872585833981377,1.3937728777945555,10.093304282184059,9.184715195136796,8.699531404389504,7.684969747727202,7.406637788552012,7.406045698785921,mid
50D262EA8ADB,4,10,non_ELL,Facial action coding system,722,955,extended,512,106.60825585958901,77.5597853162582,4.255203084014285,2.700174955309235,14.683589266609246,13.696444263921252,11.983414311300011,11.000267485847576,10.58625599210319,10.428386182594961,mid
2F523DD862F0,3,10,non_ELL,Car-free cities,552,798,extended,512,125.70527233956608,77.48408747219491,2.27753881807835,1.1652353041355195,9.28271905038182,8.855618085833115,8.1174837462463,7.275795497696959,7.008067592975198,7.00518023230347,mid
E743F9AC8BBE,3,10,non_ELL,Facial action coding system,661,791,extended,512,57.70047372947915,48.800118890729195,6.370259654088626,4.164169138670321,17.289640241893345,13.32379293735482,13.125471103223024,12.241253379601837,11.101101065718881,10.919380587804719,mid
00C819ADE423,4,10,non_ELL,Exploring Venus,714,887,extended,512,201.8349069079493,53.89679494964401,2.0531474690941582,0.7220465472439841,10.913996873433126,10.38639706796061,10.191950326189142,9.664022796959744,9.55752308448247,8.860849404338968,mid
EA03135D3C88,4,11,ELL,Summer projects,1027,1234,extended,512,156.62622747101074,92.49863724002896,1.637759181217742,0.7224015717625729,9.587449780306551,9.516202093894751,8.865048208543978,8.433654081433378,8.040024802710795,7.949690599088809,mid
3C9ABAD0EB27,4,10,non_ELL,Distance learning,900,1026,extended,512,108.88339172813417,69.10157423978806,2.241418582768997,1.3378161792959329,16.925857225896905,16.314887599542114,15.588041046600972,15.04567414991438,14.93634640281611,14.684438643127908,mid
883D374AC02F,4,8,non_ELL,Mandatory extracurricular activities,763,875,extended,512,112.41567766951727,60.09685195770294,2.0716219816591668,1.1571224948736134,6.665986348396768,6.00705274452368,5.508863853523154,5.330193978594267,4.932608796573808,4.594364366737601,mid
CBCA3CFF320B,4,11,ELL,Distance learning,721,957,extended,512,193.5244203255188,83.10421235415592,4.288023533229854,1.86484184086682,13.573489085828843,13.037835171866837,11.708647244962023,11.163297124835267,10.740468742771846,9.285465552598989,mid
5ED9F80F1134,4,12,ELL,Distance learning,871,1078,extended,512,131.79810187111505,62.0028672869942,4.83965444634404,2.381783764439408,18.482554789076058,17.212391512129855,16.10077102463665,14.818666730697624,14.01182926563515,13.642900342732018,mid
3FDCA0372760,3,9,non_ELL,Does the electoral college work?,689,880,extended,512,285.84120399867214,71.19917668739093,3.4413047658939533,1.1271350742565343,12.153385744424062,11.661247141569069,11.026250670167528,10.539588711088314,10.081246455499503,8.712080978530109,mid
0A1C9CA990BD,4,10,non_ELL,Car-free cities,592,843,extended,512,149.89984835524788,61.751143037105464,2.1868959553462535,0.9119458553781623,11.966228024047304,11.475788592263031,11.054282168669141,9.993440500868818,9.787565862837146,9.77933206870105,mid
0E0FF9B702E0,4,9,non_ELL,Does the electoral college work?,632,794,extended,512,264.2633298443487,62.91868876986739,4.971278526645655,1.6279902303488072,15.402562641078635,14.560099887258152,13.774572410729828,12.96244283754131,12.25734078276504,10.43128411443298,mid
C695BEF42436,4,10,non_ELL,Car-free cities,624,809,extended,512,99.60235234389265,68.98427694426242,3.947587165885688,2.5991279510072154,13.127651500614261,11.93784449198843,10.528523549607046,9.942229113673092,9.69087538129168,9.180064334728574,mid
87A9DEE6758F,4,9,non_ELL,Does the electoral college work?,666,843,extended,512,185.38667806647277,91.4488701536309,1.724989249912566,0.6305651751254997,7.669535281253918,7.5910210465187165,7.038970106128418,6.521655450905599,6.199265444673171,5.944546031341352,mid
153972503B34,3,9,non_ELL,Distance learning,966,1136,extended,512,129.48340800000136,62.062575113305215,1.793844042501119,0.8930553674928472,12.229055605115322,11.753750817483823,11.336000237622475,11.00235522493102,10.659991928416057,10.435211562614203,mid
A44F6859B4D8,3,8,non_ELL,Mandatory extracurricular activities,763,939,extended,512,123.98655259824636,95.98932697388076,2.6160566515325856,1.3955118571601126,9.600755853224927,9.600290560461822,8.205243996064814,7.757260856829681,7.4443746611029376,6.984699201692341,mid
66E18A122E84,3,10,non_ELL,Driverless cars,704,974,extended,512,208.61227911981206,63.982124945829355,7.459389794087457,1.2803751484158177,15.692793952260597,15.052248572322528,14.41241880384478,10.523272742629887,8.205378251852407,8.23340415817314,mid
32E2949B0C66,3,8,ELL,Mandatory extracurricular activities,1109,1290,extended,512,259.4478508188255,56.599508431319364,1.6563653892817847,0.3621221042802656,10.126053270624608,9.89052199223908,9.763931166344342,9.317277398955635,8.596807323266002,8.469687881342823,mid
CA92495BE92E,4,8,non_ELL,Seeking multiple opinions,748,919,extended,512,59.97224869621566,51.215811621768324,2.2928670546916754,1.575107595932205,9.567424949831562,8.25591534352558,7.992317353899357,7.8394067863635835,7.487991450645723,7.274557895139886,mid
8DFFA4FB6135,5,8,non_ELL,Seeking multiple opinions,1145,1319,extended,512,154.49407988000638,60.38333559521559,2.2643787156625566,1.024652318015474,7.7590425048367475,7.1814346675460845,6.734390186821273,6.21484992881781,5.846713025226292,5.494663789174191,high
0C06B988433C,5,11,non_ELL,Distance learning,657,807,extended,512,241.41959368109985,92.08929011941615,0.8952488976858106,0.2050683238303197,10.023169640095857,10.000837507902846,9.818101316265537,9.544363922276048,9.194287419627427,9.127920742410046,high
158F2C1BBEF3,6,8,non_ELL,Mandatory extracurricular activities,790,952,extended,512,274.635214948574,61.566516324929694,2.3240959590490835,1.0007894590508712,11.080425349341189,10.538845436143484,10.079635890290318,10.099867337548218,8.853264283397836,8.756329390292105,high
45C70D14F6F3,5,9,non_ELL,Does the electoral college work?,717,942,extended,512,109.2385354550083,88.0059995249897,5.638758152374383,3.6833129794029347,14.829959014326933,14.093738447310724,11.146646034923998,10.519173391002722,10.324111445419133,9.19120086195255,high
229CBC81F9B7,6,11,non_ELL,Summer projects,974,1147,extended,512,61.85909432937872,55.0149868673892,2.153105016219887,1.6595842836282557,8.154290490189721,7.0005488569204655,6.494706206561466,6.231230362832159,6.033789161858599,6.0011854739698345,high
0B1B547521F1,5,10,non_ELL,Exploring Venus,766,966,extended,512,125.5738709876828,76.10492908954892,2.482459058903226,1.270938130057571,12.407751736835868,11.920510775860532,11.136813606778297,10.892667479657065,10.580640324734887,9.925292677932642,high
457D9B0CF71F,6,10,non_ELL,Car-free cities,717,956,extended,512,102.91209301386337,55.60686060048963,1.8913899449424818,1.082419808195878,11.429368315362371,10.695737646539984,10.346948507166493,9.786959619407781,9.61688384017638,9.53797837041989,high
CC5894978F31,5,9,non_ELL,Does the electoral college work?,628,871,extended,512,237.23028179489125,77.36488203616899,2.875842557279517,0.9047367592709517,14.259773381848989,13.926805336879262,13.355036622578037,12.730231693415993,12.217304206410867,11.383930824569472,high
F612D53B4DD9,5,11,non_ELL,Distance learning,717,877,extended,512,65.45145986435199,54.04504360446119,4.381291160540409,2.992662224453735,12.744832840310481,10.572798325415265,9.752170615856746,8.76961056781629,8.549166216726006,8.363541679770073,high
A16CBD1B02FC,5,8,non_ELL,The Face on Mars,628,855,extended,512,159.83200309279908,61.94320473893488,5.67833495055315,2.033424937059449,12.493304572510734,11.406754242423771,10.459879635451285,7.219899902126775,6.887110990214608,6.814969621957584,high
B6113C09A9DE,5,11,non_ELL,Summer projects,977,1141,extended,512,86.20996712959287,58.936839383608074,1.9153622857584134,1.3031753746845283,8.715031801825537,7.940968976636,7.411856427141009,7.261224713939128,7.023324227342754,6.799669516067124,high
FBE8983EF69C,5,8,ELL,Mandatory extracurricular activities,712,826,extended,512,171.63103959467475,56.17179038520029,1.3695024309087946,0.4889018799609488,6.450873565721566,6.1272554160223764,5.961971685760617,5.3874101998082855,5.173316219126603,5.0813711348127715,high
FA5D64EC3C72,5,11,non_ELL,Distance learning,999,1141,extended,512,92.60340985738566,68.35059973923055,1.2944903466912372,0.920304393349852,9.417555825497463,8.990965374927416,8.49725143214761,8.129958703499431,7.877577123819603,8.123065478806225,high
