doc_id,domain,model,population,token_count,half_life,ppl_W4,ppl_W8,ppl_W12,ppl_W16,ppl_W24,ppl_W32,ppl_W48,ppl_W64,ppl_W96,ppl_W128,delta_max,auc_full,log_slope,auc_early,auc_late,early_fraction,measuring_model
random_010,random,random,random,353,20.16063445868847,6236.006285377135,5548.482588635374,4479.389588200871,4928.195494630575,4022.2759358413396,3714.465532472035,3319.7305165056814,3093.178138405217,2828.9719350223154,2678.0846706094276,3557.9216147677075,353631.8910282059,1051.6276146108712,45419.43212805822,66144.54662125805,0.12843703659191624,mistral-7b
random_011,random,random,random,508,14.082095869558893,3577.042664591597,3692.4212915353264,2914.4329616458804,2522.075119046172,2416.149788189177,2292.960843899881,2225.7234806439214,2126.4354962774355,2011.0229652507057,1843.359936967218,1733.682727624379,167502.08744040172,534.8958919935745,22942.19987126672,21288.03278273028,0.13696665051669696,mistral-7b
random_012,random,random,random,394,27.885524061952868,1800.6585500193169,1730.603028968099,1436.8568928069462,1492.9835001905597,1466.5597094068016,1330.6893310260223,1252.5496938950994,1229.4661348775,1079.36370464371,1000.4789626679967,800.1795873513202,70256.56847587819,225.65946985183675,8134.146612900197,17005.376839621702,0.11577773849989509,mistral-7b
random_013,random,random,random,305,9.287712589671493,399.3472540161234,306.41806555758365,261.6386323122047,240.8385962755535,230.83802401771192,231.29649064772798,203.25962991967322,193.56725052076862,181.29921891831515,184.65735712482962,214.68989689129376,23726.98373032357,55.75984139268312,3893.880080554126,3700.2303664034853,0.16411188732673457,mistral-7b
random_014,random,random,random,3014,20.456114344928245,1543.0524702671858,1510.3013570877554,1436.6787221961251,1310.8714455415,1198.9023470116165,1131.8650340790073,988.1488391683959,1007.9507649820985,947.1169862161415,953.9536442788898,589.098825988296,59853.45154352766,203.9146421146862,6347.536324153347,14031.921345309178,0.10605129964037549,mistral-7b
random_015,random,random,random,388,30.31954331973855,3245.6452198064567,3071.772147050969,3045.2228562829578,2723.633796309168,2759.671868702202,2366.9210111698208,1743.3113644659152,1700.18451687413,1748.0739158377783,1653.1970030878608,1592.4482167185959,153591.57934889308,548.2144083724446,12031.93392948026,57202.12139029578,0.07833719778444985,mistral-7b
random_016,random,random,random,1069,13.767661656627428,4664.186203484987,4441.7757706352495,3799.7233169932233,3501.9887819843693,3422.562577929111,3242.4269303134042,3339.549744479087,3106.2473443925146,2759.671868702202,2672.113469806985,1992.0727336780024,189717.11650308664,562.9485244226571,26940.70390350306,26287.5223751116,0.1420046034858681,mistral-7b
random_017,random,random,random,425,11.225993648988066,9370.645862203006,7328.701067199993,6994.830024978216,5978.545199561348,5387.118247754259,5665.288479205848,5300.968619667953,4965.000368970897,5118.796353425315,4748.223341302742,4622.422520900264,495224.4283497388,1176.4332767871924,84713.29695233976,54796.82262967186,0.17106041645529105,mistral-7b
random_018,random,random,random,257,10.827855910234598,1370.2085780261846,1330.6893310260223,1048.492950582995,1046.4146698952802,976.9393801365046,1028.40453885049,982.5281239841331,942.4306178388003,891.5011667322666,892.1647328845468,478.0438451416378,50072.40199262623,135.92825165913615,7901.072686379051,9358.141545380511,0.15779296322837838,mistral-7b
random_019,random,random,random,458,14.798558392892772,7110.2709823608275,5870.548636974662,5372.44127833735,4650.325333452985,3860.038898279332,3587.7044828339012,3006.2013166660267,3152.035051855822,2965.4725259200436,2624.169755214956,4486.101227145871,460016.4839817367,1289.314296121637,66762.0047618453,55088.09526530646,0.1451295922789059,mistral-7b
random_020,random,random,random,807,36.55935032741115,6053.145500383009,6153.045127571253,6514.241321526742,6694.407650279567,5626.082487575593,4491.6268301894415,3599.2906504671455,3568.182023439071,2596.9765308623337,2421.5490033486662,3631.5964970343425,283666.9254745943,1322.9886756766366,3571.0240905263345,130190.10904548547,0.012588792593820253,mistral-7b
random_021,random,random,random,368,18.533342292175355,6545.416661139371,6681.138263844935,5606.92899573415,4778.348188063903,3818.8547507217886,3638.332509805118,3194.5337613443926,3489.417442574643,2906.49271577073,2403.5983890175635,4141.818272121807,380183.7464366217,1303.334102073404,47254.30697792911,53849.36093060432,0.1242933382103609,mistral-7b
random_022,random,random,random,240,29.45530042455132,790.4631564200346,958.3407206288149,833.9642003440389,744.7847407925121,636.1008645701414,612.8711768568353,587.8595714071463,587.4223385739022,483.620062288399,450.0573414090999,340.4058150109347,26174.667191692213,129.94581946496226,1373.8223142859385,7752.014839339146,0.05248671565619704,mistral-7b
random_023,random,random,random,597,13.506429636923274,3453.258001598191,2923.8448597024394,2753.518756719706,2511.4637556897533,2217.458642476893,2174.973643235736,2177.6724561955843,2074.3451523991016,2014.0177866861038,1871.4600981827136,1581.7979034154775,160660.91263492173,422.0343432417872,25566.907328967784,12378.706903158225,0.15913582781061886,mistral-7b
random_024,random,random,random,272,10.589209640208296,1368.1710935275055,1161.5837823989775,1060.7864786883727,1008.4508645823523,1015.2265448747162,986.9242156554257,998.7435269150175,944.068203209643,838.9430763480084,824.5037960331988,543.6672974943067,53336.01174431016,132.150729144699,8562.752978252196,8173.558490338297,0.16054355581181345,mistral-7b
random_025,random,random,random,328,10.840506591036124,1375.6567163021034,1238.6480649874457,939.6299345602712,960.1250074358284,898.3818836510923,792.6226222886977,735.2410559324841,726.7202963197576,751.4643799927762,676.9579285139434,698.69878778816,72574.3997867918,194.59094724323964,10935.667022685322,5667.459738819535,0.15068215589535697,mistral-7b
random_026,random,random,random,392,25.55552805378045,2714.193134040063,2589.901181228831,2644.4234238655104,2119.590470267113,2032.080605942662,1882.1660962440649,1789.750223593579,1559.5966976660584,1329.3698573304907,1291.6690214690339,1422.524112571029,129361.21900887464,459.18323058609644,13128.871010544037,36357.7523699148,0.10149000690572767,mistral-7b
random_027,random,random,random,1228,15.873023630830133,3792.6619488043916,3420.0169755341008,3318.907272736434,2673.439251704779,2368.682768447032,2166.8972557890374,2159.921982801197,1945.7692874849001,1698.919969132615,1595.1961474680954,2197.465801336296,213610.4040375903,667.541667965549,27995.826994870964,29541.166513245334,0.13106022209453977,mistral-7b
random_028,random,random,random,348,37.85992651326175,1282.8892498911534,1251.3077012414385,1228.5516937631985,1064.7402068022545,1016.9906218332835,1060.128952844008,896.601147101603,797.5524647755863,668.4491430684953,717.5860402311831,565.3032096599703,52988.51052696378,192.00586686302842,4670.800890295614,26932.721120142196,0.08814742750541793,mistral-7b
random_029,random,random,random,288,23.178133289378415,1712.0324448214465,1654.0172446999582,1556.1193374635268,1479.3456768027056,1408.454123869085,1313.637854369289,1312.6608087807517,1260.3401259673942,1168.2288151915743,1119.4416547718263,592.5907900496202,53574.92610917306,177.6238832574774,6274.0387674575995,9055.006658308346,0.11710774466907502,mistral-7b
