essay_id,log_slope_local_mean,log_slope_local_std,auc_linear_k_mean,auc_linear_k_std,gain_128_mean,gain_128_std,early_ratio_mean,early_ratio_std,token_count_first,baseline_nll_first,score_bin_first,prompt_id_first
158F2C1BBEF3,0.2441712956539758,0.06961677791556763,115.806705109715,32.83502492202773,1.0826532654884842,0.28855175236771285,0.6545411335513955,0.16056337313838298,952,2.415306522510946,high,Mandatory extracurricular activities
1909DEE8C6B8,0.3157144509494021,0.11618036680003466,129.22691324812268,45.30362748437255,1.2942049290143676,0.40281096254816867,0.5110027920744867,0.15275958856638192,826,2.8907673306763173,low,Car-free cities
1C088E6CD17E,0.20768058283798832,0.0680861027963141,106.09327582838314,26.623557874622076,0.9861255975139718,0.2512564913899625,0.6414889447126093,0.1784686520580181,1039,2.4010074097663163,high,Distance learning
229CBC81F9B7,0.39506598564424855,0.11691642227785998,163.8330120027005,37.38166436080626,1.6306632444863358,0.4211960762034041,0.5487173148064046,0.21922803886432563,1147,2.1028664324432613,high,Summer projects
25FA1DF1C205,0.24855012550530725,0.08482064463855703,124.40883205692853,36.56099715819211,1.162507545052757,0.31327274077986034,0.6550540695423314,0.2129664968334415,870,2.109706660173833,high,Distance learning
26432FDB0644,0.3559981710281889,0.0692104079599995,160.29048680528518,23.799921566095563,1.4811798323426515,0.20988348580150384,0.6133417642901611,0.1271362823711242,957,2.765230097994208,low,Summer projects
2B9C5C3BB7B9,0.3185712541292812,0.08424938559199784,126.47187419736217,41.280318914627884,1.1942972368170177,0.35066545135829913,0.5653481556302921,0.19103259854680463,868,2.6724881481379272,mid,Distance learning
2BC448B88B54,0.3122278066223465,0.09026935503407542,137.3121772363121,27.316394965674533,1.3152032702320047,0.2715302240792389,0.5978471342839712,0.18232685107350186,1007,2.546165889874101,low,The Face on Mars
2E57A0350FFD,0.2347347821174878,0.07324555852015585,103.45952767795852,22.197288487268775,1.0150654391415657,0.23663009307539337,0.5788799378212439,0.2076710949744838,811,2.631438942253589,low,"""A Cowboy Who Rode the Waves"""
2E62A47405BC,0.29635672146771835,0.06959886796609005,134.3083493025733,35.87745070998355,1.2685971553046858,0.3156481726541104,0.6338783584391161,0.18359751517669826,820,2.374897589534521,high,Summer projects
2F523DD862F0,0.330113910156606,0.14775909975519996,131.42559379932862,49.179590800227466,1.3852912666816866,0.5743446276318236,0.5487765115309038,0.23962798046091546,798,2.407123179733753,mid,Car-free cities
305B4157DD19,0.238034411575627,0.1100687819423425,131.00473214494846,50.54209656626713,1.1458976830506038,0.436299586850958,0.7595406683799918,0.1637092499472487,920,1.808208770491183,low,Does the electoral college work?
31998D3364B9,0.27740287088066684,0.0809858184505922,129.73139111979475,35.266633182480284,1.2098170123453582,0.2836676127550092,0.6256731163364124,0.17665853478998664,840,1.991341092251241,high,Distance learning
32E2949B0C66,0.2842335860845167,0.06441524811012284,138.46015660041763,29.697630981601495,1.276475839893664,0.2685117253477881,0.6754418249240578,0.14699716445652958,1290,2.319792188704014,mid,Mandatory extracurricular activities
392CC0403D93,0.2751556207579685,0.0961451760649233,125.45080834636164,39.44651067096947,1.1938851259949226,0.3433990314256833,0.5738980029874166,0.17064682840432988,1114,3.042836015112698,low,Car-free cities
3C9ABAD0EB27,0.2779379700372489,0.06890738245021324,118.84858369174742,39.52992307311976,1.1367592497398296,0.32391607939187106,0.6010008451061998,0.15168421572145155,1026,2.806905279122293,mid,Distance learning
3CB7F7FC1F29,0.42498556707481405,0.11761745416932366,160.37366691390352,35.583437186433635,1.7450766967309097,0.45558419241678216,0.4416333512382263,0.15803176758082563,808,1.8682268146425485,mid,"""A Cowboy Who Rode the Waves"""
3EC88BE82F4F,0.24705437531454555,0.05289396269578478,109.20765685860309,27.41052434666004,1.103790284296678,0.24051699806282703,0.5433484784635836,0.15653383403560417,841,2.5624945323914288,low,The Face on Mars
3FDCA0372760,0.24770807210641319,0.1475276666258225,115.52170343157505,49.117632760444465,1.1757246268312298,0.6427893358315543,0.5944908341611037,0.30472533394087264,880,2.470901825837791,mid,Does the electoral college work?
408959B1EA22,0.2745776016177981,0.1040470883544235,131.30348794156868,39.00616831512963,1.1973045678629028,0.3721707439665698,0.6853015624717637,0.2460727208082584,790,2.304061820358038,low,Summer projects
43CBE96B374E,0.2864410001728767,0.08976456612473992,133.59389488331732,36.87057487743493,1.2193414338173405,0.3104177182258869,0.6888985590266385,0.17786403164363268,829,3.496842563152313,low,Does the electoral college work?
451E8369BB76,0.37071219394335087,0.1297020554518229,150.74586501117315,39.33439516015717,1.4553933918956787,0.3586354221037884,0.5979055867767066,0.1680497064238289,1035,2.4759846165776254,low,Distance learning
453D762EF267,0.27646128379687296,0.1312030775590852,120.04818237733336,40.08585809927939,1.1684327954186067,0.4027937803323995,0.5973484940643398,0.16138165702813037,922,2.577559238485992,mid,Seeking multiple opinions
4548C04F9AC7,0.3580349444359427,0.1906497083468554,146.16815912086037,58.22658357362597,1.417598491955188,0.6076857848161938,0.556705924328144,0.20353991105472066,1066,2.882719834148884,low,Distance learning
457D9B0CF71F,0.2635666934764592,0.11582328556751818,114.011114902542,37.567005066747264,1.0749253791847055,0.34794420848342117,0.6702890866616055,0.25014371771579036,956,2.638856082223356,high,Car-free cities
45C70D14F6F3,0.24974645024657352,0.07552531861586209,124.8021936100397,38.361615143260956,1.0993154014911384,0.326884652595904,0.7315145294350149,0.20512171535491,942,2.4981175918132066,high,Does the electoral college work?
47DAF3375BF3,0.25484014012817313,0.1071397811509853,123.72465671503976,40.65812583926728,1.1415928391679642,0.34421234050184785,0.7123348389189623,0.2038364846724863,947,2.4068077355623245,low,Car-free cities
4801AC90F66F,0.44895179893134285,0.1407445417013654,190.0985274882086,58.2668402724013,1.7910319318694452,0.5515637346374866,0.5220553195851017,0.20137244974093796,785,2.702896851301193,low,Mandatory extracurricular activities
4DE2EAF8914F,0.2834094546744418,0.0860211742525177,130.550271621028,32.81631150169488,1.220755816269065,0.27836071075821484,0.6344435916213282,0.142554574135435,786,2.453085553459823,mid,Summer projects
50D262EA8ADB,0.3085136652918775,0.0844575801267809,139.1989065091997,33.316437410334665,1.3410746632744708,0.28608915126417744,0.6007425249901851,0.15724173795558738,955,2.5686258217319846,mid,Facial action coding system
544FF2EE0ACC,0.2306571674886726,0.07102205156219439,109.19337319439698,35.952626538598416,1.0240191945385548,0.3133747562154516,0.649430395900519,0.2488604215419174,1044,2.6237709917128087,mid,Car-free cities
57E6768B4C73,0.23515853951484528,0.10841163413015299,101.94830266442753,38.16105298998447,0.9703215654338561,0.37984684987526707,0.6201754883157259,0.314470583439974,835,2.935289852321148,low,Car-free cities
5847329FD197,0.27380611659584786,0.08074601453264166,120.98743976331767,36.4421234695456,1.1280489452663929,0.3887343679156241,0.6681057769174326,0.15835274739028285,882,2.246965432912112,high,Distance learning
58A8BDB13078,0.3637882239831778,0.0889180893083614,145.181340038488,20.450803482739833,1.3913962653808056,0.2174482889735051,0.5803406200181236,0.18146897800744038,1000,2.215489450842142,mid,Driverless cars
5A9C20C851FD,0.3907472632748276,0.09963702294454146,164.51304015137495,31.671675576814515,1.6009980734197362,0.2880359260501977,0.6084806074056961,0.15894775728415442,823,2.3345451172441245,mid,Distance learning
5AD3EAC6A195,0.206837536179662,0.0793103199961933,115.69787400012777,41.60808172760912,1.043707586272109,0.36038620624606127,0.6963016872882657,0.17884904140989355,1123,2.104348301142454,high,Distance learning
5B75C046C9CD,0.3168318661817622,0.08684401668098043,132.23647496005702,37.01030962623892,1.3027964407397854,0.344128286386224,0.5292591016631476,0.1513681027380806,789,2.927006340026856,low,"""A Cowboy Who Rode the Waves"""
5BCE3F6D4C83,0.20633539152540306,0.07232205010535529,98.5999856918149,28.875380149819357,0.894944056652246,0.2597121493167737,0.6957619497713037,0.21987319323553683,879,2.6112144730985163,mid,Seeking multiple opinions
5ED9F80F1134,0.29457281148275616,0.07217479326072239,125.23654142997918,25.111006356110785,1.1795175574960246,0.22235682541806687,0.5969649563882575,0.14119594744893854,1078,2.7237434133887293,mid,Distance learning
5FBEBF4F7E1D,0.2238543125291738,0.09676999521242255,104.01736149867216,28.773379131685267,0.9967371557689002,0.26169077568614074,0.6158119358345241,0.1778282136880196,858,2.5092768838629125,mid,Does the electoral college work?
64183B7D3207,0.3540203778913321,0.15226595800001055,146.56642217969582,51.20183046279575,1.4816219104393835,0.4816919057380377,0.49966397241320915,0.25929655983466265,919,2.155323521792889,low,Car-free cities
6461A204CC58,0.21184067947436894,0.10056551259750574,105.01509447694426,46.84871518548326,0.9584745784620605,0.4465545515141511,0.7163330147134082,0.24290368908716886,783,2.4141541143879293,high,Summer projects
66E18A122E84,0.44426782981656887,0.1894158838035315,168.70155383370096,57.527646432333334,1.8050476186698483,0.7812119471113598,0.5250095738782392,0.24468507965683362,974,2.2475402027368547,mid,Driverless cars
6D7E6399624E,0.3873751919145905,0.1903747689590955,145.05848575695867,61.58639825249579,1.6277757540825875,0.7113224184880829,0.46205261822926813,0.21235645213386667,903,3.009587347507477,low,Facial action coding system
6DFB980B835D,0.3552782068771133,0.1077805816831433,138.6090473287168,38.56661961048726,1.3542783897490271,0.36363488572151087,0.5195537885412783,0.16285783159815986,1116,2.198156728595495,high,Summer projects
7263826C2217,0.26354089169572803,0.08134937154396911,127.90677541996683,43.44399415322899,1.1548582781707086,0.3317851574762115,0.7022089134711544,0.18442014600521825,1250,2.564365711808205,low,Does the electoral college work?
754CED955EFD,0.33939393893704606,0.12032226341331351,143.27377396531165,47.54538722423001,1.4029362567009465,0.48269594902959023,0.633526860719432,0.23323244858353565,874,2.6272828698158266,low,Does the electoral college work?
762F8D750987,0.3607043883658452,0.1454069861499826,150.03433908096125,48.13571374529667,1.4158367774839844,0.4806067398961856,0.5847428147767175,0.1996697911997674,1507,2.343193515203893,mid,Car-free cities
767FE7E8D2C6,0.2101744874234129,0.08928105405301907,110.57762651233183,37.3812687141598,1.0324189208267678,0.3275977451869628,0.6866643458521539,0.20420666678699165,1322,2.293659594841301,low,Car-free cities
77137A574A95,0.25906194474465594,0.09099068575887234,115.27285779579992,35.82773429863757,1.0887609858546528,0.3527442055904259,0.6525995681172636,0.20990845119532206,1257,2.332728397473693,high,Distance learning
7A2D0B189298,0.27854778051803325,0.08028049690081204,121.03912349593256,25.17278500985813,1.13854461848856,0.2773304670164658,0.6553645735053943,0.17170956875147603,825,2.2693879002705217,mid,Does the electoral college work?
7A86EA9E70AC,0.22750818231194314,0.09480314479883112,92.90461492995101,37.8916163245451,0.937534362606464,0.35372795377095423,0.5065946566953341,0.4009822727978664,945,2.0408289059996605,low,Car-free cities
7B000D776D89,0.3031011152016779,0.08618230324169032,137.413932565822,33.03415797746697,1.2814380008847484,0.3230130224755296,0.6413053710529242,0.1375256766699574,1097,2.719126789271832,mid,Seeking multiple opinions
7F2C6238F4AA,0.22538449195977006,0.0916071591129842,110.45162319314457,39.78754795087285,0.992302360313554,0.33391726372544683,0.732291738436821,0.13828078634518642,851,2.469872088730335,low,Does the electoral college work?
839F4F7F7DD7,0.2425925068447976,0.05830792821279962,121.04999974202364,23.26389392195083,1.117403232678771,0.2153244264677177,0.7249159526079169,0.19158407402287111,1152,2.4245712462812663,high,Distance learning
83F0695E035E,0.2249462792885339,0.07262590085312001,105.37022395957743,36.73941775483914,0.9706923542063564,0.30355693363167735,0.690454988168282,0.19695176656549823,959,2.290437571890652,mid,Does the electoral college work?
850401568E9C,0.26375783251577145,0.08256765659143926,118.74590816131283,32.15406329490189,1.1363781835463258,0.28177934880725747,0.6198461637584949,0.2189969533646976,913,2.1080398282036183,high,Does the electoral college work?
86A511A55117,0.34198228932674324,0.08192441961491743,143.10839508002806,25.124668521775327,1.4059851640655148,0.26062695989235884,0.5263310572237405,0.13716322627958027,871,3.3652453243732454,low,Distance learning
86B8E74548F4,0.31386298377937616,0.09909919621154598,137.6295979935075,34.45705984034189,1.2937788887370019,0.31999066522024816,0.6548859278860942,0.17958195543505806,1020,3.273044827580452,low,Mandatory extracurricular activities
87A9DEE6758F,0.2868041857420671,0.08227238089049728,135.86242375375645,37.511482013705034,1.2870850009903791,0.2950223264531901,0.617951359199538,0.18087087913254654,843,2.000254328921437,mid,Does the electoral college work?
883D374AC02F,0.3855774826950144,0.11781585170498524,165.5359946984197,40.83641000015988,1.6039804149839667,0.4399357810854405,0.5751567012564275,0.15962396062781442,875,1.8018284702673557,mid,Mandatory extracurricular activities
8A7B4B823C6E,0.24010126858232778,0.09333053751442706,115.41976506841641,38.118058457086306,1.054428661494486,0.3487674295573987,0.7185478251483355,0.197793251774191,785,2.413235177099705,low,Car-free cities
8A8B13591181,0.2814746813796071,0.0960450341934076,135.28257359659239,40.110687958767514,1.2535425400421505,0.3565907726481643,0.6530306011224459,0.17783167606889563,977,2.3370157089084387,mid,Car-free cities
8B537610A20A,0.2745303116444057,0.11859712098738143,136.67341983395238,39.00825224782145,1.2594011630322184,0.3606159641447837,0.6631841224485855,0.1906970445347107,961,1.9840184109285477,high,Distance learning
8DFFA4FB6135,0.308772813515782,0.07127246914957697,143.95104294090623,30.20381063342192,1.3320035428649954,0.27380877663360487,0.6259844757019348,0.1353090164543488,1319,2.0709759172052147,high,Seeking multiple opinions
8FFBD4C432B4,0.35497033170028747,0.12151601239909637,143.0568096189429,55.551909202441784,1.4137367622506232,0.4866219038933849,0.5133294762834485,0.2007466063285764,792,2.625407221913337,low,Car-free cities
8FFFA9711FA2,0.3518991976403752,0.09749784677377031,142.20043909830312,40.52217593271199,1.4193348432620687,0.3604065124165089,0.5176671526056552,0.12435600567944001,975,2.578032111749053,mid,Car-free cities
9278F35CE330,0.30897488814465446,0.10049779860542377,136.14254179846856,44.97621159191413,1.3213575821009376,0.38287729298461814,0.5813837903168856,0.1930535087401616,832,2.5811932452023028,mid,Facial action coding system
939B172F88F0,0.22318301676387184,0.0776144330179407,98.67055947523444,32.49210286368246,0.9222824903325207,0.29570695445292494,0.6594063040072636,0.2672715890125908,1029,2.857935539074242,high,Summer projects
943370C19A7A,0.2872909985521845,0.07970140143059577,125.97418527785207,42.04699905969028,1.1872603508193165,0.34661209919882535,0.5975361233093366,0.18440581695463518,1091,2.267433111183345,high,Seeking multiple opinions
95AF348EDA56,0.2718564669325836,0.09218772582238492,120.92196495558827,32.18974403998016,1.1869222346933619,0.29399052537094306,0.5843183429902246,0.16895782106540075,870,2.0520533505827188,high,Seeking multiple opinions
961D937626F7,0.23628837403599195,0.09212004032098274,115.48051096387208,31.501701865896536,1.0461308781057597,0.2723696594990505,0.7329964811333587,0.2267868874992318,966,2.212988406047225,low,Does the electoral college work?
A143BE759AD2,0.32792312556257464,0.07975390916583125,130.9229613690727,32.9337688942724,1.2995250330336632,0.26108887377935414,0.5189465446527162,0.12265390669617084,882,2.52552620023489,mid,Facial action coding system
A16CBD1B02FC,0.34626275159411357,0.131559062469071,153.33517508902736,42.261814268082524,1.5324611826649597,0.5638368231155458,0.6290811959930498,0.20021809275241112,855,2.373112003132701,high,The Face on Mars
A2403E2ED72A,0.30013970074017626,0.10804587756203364,116.91373736504465,37.47116110681023,1.1871376395225526,0.38610264763438357,0.5179652317924575,0.24610610351191092,828,3.0203649282455443,low,Car-free cities
A42A600EEB0D,0.26382360039075076,0.0733649120077875,125.55537694175277,25.825672508134073,1.1505305770303935,0.21702713334853635,0.6695423873530424,0.18221849126360837,1070,2.1637240748852493,high,Distance learning
A44F6859B4D8,0.38192412857212477,0.11139460225933015,156.08120541324416,47.694120099852604,1.5012005156326678,0.37839655764226143,0.5529424361464892,0.14840414128441437,939,2.5116898365318776,mid,Mandatory extracurricular activities
AE6BE874B204,0.33289556301561457,0.12314312283708594,150.32672412048186,39.43872424304728,1.426785304108935,0.3956666931512989,0.5971564059537242,0.17045924383550978,1152,1.6880333550274371,high,Distance learning
B01B2F50425E,0.28100363448346904,0.10447258264527635,120.93962382606321,36.18390569006741,1.1967788715756709,0.37371326934152455,0.5713079745942174,0.1877046999213349,1078,1.8718838460743428,low,"""A Cowboy Who Rode the Waves"""
B25D365F5C1C,0.36301693433800325,0.09721578651601952,153.576760560178,35.87696115682538,1.4244420716839454,0.358898636891758,0.6829303741616782,0.19404995922443954,826,2.688947546482086,low,Does the electoral college work?
B49ED6AC9AF3,0.3164240993729676,0.12057583168230722,143.13669743004345,45.15683817264994,1.3563733992076688,0.4161767015981356,0.5564669820751097,0.1670181668619875,841,2.7071372479200364,mid,Does the electoral college work?
B6113C09A9DE,0.2827200419580229,0.07157175201289988,124.89700899095905,31.76075154797997,1.2080522474201936,0.3109281383208491,0.6082984260946216,0.20126472988772132,1141,2.284273405186832,high,Summer projects
B651AEF954C3,0.2858035287599533,0.0730338483507535,118.16010781925533,25.505641432512046,1.1624936788913705,0.23376151232850856,0.5092532816233775,0.18582085570192386,1017,2.1658250886946915,high,Seeking multiple opinions
B6D776FC5087,0.32560624355948137,0.06659491785136788,133.8880274031672,18.172524556233046,1.2931957529977924,0.2330141225048204,0.5925727781287133,0.154161735337509,821,2.50252725649625,low,Does the electoral college work?
B7C17E1993BA,0.25144536817978275,0.0777359030066793,126.42958959700358,33.45287347767162,1.1561247890995394,0.26974891824306363,0.7220422998084212,0.22341436319197222,859,2.403410351276398,low,Does the electoral college work?
BA0183CB23C5,0.2390578107048465,0.06981519710446187,107.4966692507988,42.00713751878149,1.0073139205815331,0.3374794869384845,0.6238140424289119,0.16958462273167718,859,2.636840056627989,high,Seeking multiple opinions
BD0D555216AB,0.36697742561619495,0.08869414294059702,144.29446134942194,31.773766987526567,1.4349564900081004,0.30138302384596205,0.5328442769799608,0.14848157347199187,787,2.365967994183302,high,Summer projects
BD7F5D94AFED,0.20065947142451304,0.0918306184216296,86.7195975805843,30.477295595594892,0.817173259681271,0.25027302158260767,0.5836906182681292,0.2397356649596782,804,3.088233733177185,low,Car-free cities
BFC4CADADD49,0.22511243344561419,0.08727641795867457,102.12456401630395,32.98022094305058,0.9385336174539501,0.26735093334561866,0.68887936129257,0.1740265722100263,808,2.319012732617557,low,Car-free cities
C0BB113BE4C6,0.3137456819970016,0.15367094568411904,147.01747417081026,56.84295237518282,1.3667383771509893,0.5193560483787998,0.630144295499014,0.1682717678560099,1158,2.797701921314001,high,Summer projects
C278EDC82048,0.28676752692243423,0.08283706012557247,120.80650990278491,26.290240617823663,1.3331663160554825,0.3453080823488587,0.5709529824788147,0.12231947740951392,1860,2.6765776574611664,low,"""A Cowboy Who Rode the Waves"""
C29C7F7833BC,0.307997022831357,0.08230509888293394,126.08371976669278,37.80238440654909,1.2075049561117925,0.38257320275457823,0.5854214203988668,0.12332695063838522,817,2.473232994228601,high,Seeking multiple opinions
C695BEF42436,0.25632357732318145,0.08770430812131287,117.04916055632695,34.80681364750935,1.1264365641460303,0.3135046428679697,0.6333098758387793,0.21179218800184368,809,2.811841127648949,mid,Car-free cities
C9F79E2B45C6,0.314149046526885,0.09590832446268018,133.65190195942358,28.563247228197888,1.2578016865938422,0.28930715026129716,0.592676946353101,0.19136568396086048,997,2.213702971674502,high,The Face on Mars
CA30B3FFF4BE,0.24356085905852046,0.11357183622505018,123.77586076130429,48.29234684670861,1.1165623212894125,0.42054882372240526,0.7317396626140673,0.20002784301904464,819,2.102534871920944,mid,Does the electoral college work?
CA92495BE92E,0.30781521532443307,0.13781480772014357,129.0912920281291,45.754988743428434,1.2698602136224508,0.450022608613732,0.5777458843680955,0.17059960583045228,919,2.148202032223344,mid,Seeking multiple opinions
CBCA3CFF320B,0.5200511869893246,0.10054735792965869,196.13556805498177,47.82365158688868,1.9715488825714396,0.4542150793297283,0.41118667945984894,0.1436887015174939,957,2.5551111806184053,mid,Distance learning
CC0AC8356D9E,0.2699006939225549,0.06794512728266536,121.11640719233021,27.785179109777314,1.142777741147626,0.25419695555715904,0.5789269080646332,0.14127380271730347,858,2.6116349160671235,high,Distance learning
CC5894978F31,0.23165795781824797,0.08396354311972748,95.69274804979683,28.60368743934809,0.9438286373271577,0.2646475016657501,0.5675030691973119,0.2131449676542533,871,2.7458366142585877,high,Does the electoral college work?
CC82A1D80D1A,0.2705901137477369,0.08527794488606817,120.72336581750142,41.197934973119324,1.1205516909880022,0.3541471442646185,0.6569239782674073,0.15638629385159958,941,2.534382213652134,low,Car-free cities
CD53BFFA5474,0.2813170052771433,0.11004419178872105,122.54924510411558,47.207177651166106,1.1581453191476965,0.42775776087569845,0.5583663079401779,0.20102267341422886,954,2.0545455718413,mid,Seeking multiple opinions
CE94B3F26D2F,0.2688182145488362,0.08289556801958804,131.22378019676094,27.15503099233702,1.2487076609846084,0.25973600107896927,0.6338555931580468,0.1784060162917157,1003,2.316782774031162,high,Summer projects
CF165F9553A4,0.2765884296842148,0.09447885232161209,118.41998983130097,40.06937513807447,1.1332670658586486,0.3750747933551395,0.6049102750146809,0.18576316940270604,826,3.0962767146527765,low,Car-free cities
D075A0757295,0.28192797684819054,0.11236376634713989,136.39197258331004,33.25885596632177,1.2565970625608198,0.300026596416069,0.6203431104611304,0.174097588407687,936,3.1043596893548964,low,Car-free cities
D43178C538DF,0.25848304383800025,0.11225911306388058,127.43565920677877,47.586279510763255,1.1618539261721796,0.43228053702112246,0.6602034432197065,0.16830194628481462,1454,3.311134783923626,low,Seeking multiple opinions
D50B2015BE66,0.25977151297942397,0.09828744537058352,122.93633513843581,42.017899677477615,1.1354650991097572,0.360574293012913,0.6702536156183758,0.14414272783425458,954,2.978971318900585,low,Does the electoral college work?
D6CD89424182,0.2862670011774447,0.09436953863134509,133.746675482873,39.21345817805552,1.2754983339819215,0.3330111672751941,0.6128132528348014,0.13734820036348327,905,2.189822415262461,mid,Seeking multiple opinions
D6DA25B584B2,0.2892615541166191,0.08954107163220994,134.12457227909997,40.0138632282569,1.2838643951281425,0.4044703611403181,0.6472727158869312,0.16132070886343344,850,2.181139709055424,high,Summer projects
D7B12358DBA3,0.2814332107022056,0.07085642247460743,124.79995400617199,32.98356819015681,1.1562364734408836,0.2888265312611382,0.6360178942814254,0.1891970369534107,1043,2.2432028127834203,high,Distance learning
D7F4D3366332,0.31102214491720226,0.09658635230352677,124.54642222924458,27.090389700709135,1.2298940574449877,0.2957740100750529,0.531911061593714,0.19543479287710405,812,2.3579493775963782,high,Facial action coding system
D84C48045B90,0.23346623309334177,0.09072071927042896,121.35619426250699,46.99264576553556,1.1416035808382496,0.40114065294366963,0.6292823077568619,0.21199455007035936,901,2.357790096104145,mid,Does the electoral college work?
D88A1D12032B,0.25157913711591834,0.0650594673100385,117.6485141800296,34.94919251845837,1.0924471930150064,0.28844241373918034,0.6656566733392151,0.19845580457909676,900,2.3794133603572845,low,Summer projects
DB7C2E4235B4,0.281949772295,0.09844610984096536,128.9627088587851,29.274993026345907,1.2019634890099686,0.26018575163148366,0.6657831649714522,0.15581451159998858,935,2.281938937678933,high,Distance learning
DD1D41CC5388,0.24310270111229304,0.08895667033130318,115.432501993803,36.666327881537185,1.1100507344149293,0.3381500058008721,0.5994713742873338,0.12256710679683518,875,1.8624017423018813,mid,Seeking multiple opinions
E2F4E68CFEAD,0.2186173622117476,0.0734204020434923,107.19979748636965,40.988240693085295,0.9979957296963662,0.3095905529341975,0.6125190123713387,0.2619642777642019,991,2.626399531960488,high,Distance learning
E4B55CAC7F65,0.29795018991178435,0.11494523491101932,127.45777547902637,39.98914114156734,1.2603542697405623,0.39053866011552,0.5730130826435368,0.19478340935904262,823,2.370490254089236,mid,Car-free cities
E50573E4631B,0.3021467749603399,0.06569333785944403,146.20532237282322,26.40986776645949,1.3450040932444316,0.25678747263024976,0.6639203808875318,0.12910963294341937,916,1.6559614235535265,mid,Mandatory extracurricular activities
E5DADE9ABA43,0.3982752228331988,0.12763199761973665,150.15882293384882,30.128301361664445,1.5337186608103015,0.33191361958007404,0.5532934934713791,0.2564400924205021,782,2.197133465111256,high,The Face on Mars
E743F9AC8BBE,0.3869559304272736,0.17170823329252344,154.33289467396156,55.26771512024682,1.6570494474903232,0.6835675349597646,0.5194665227499878,0.18187154596883862,791,2.5401571929454803,mid,Facial action coding system
EA03135D3C88,0.3226133897119451,0.09893716154505997,145.47820387820923,42.30399878271188,1.3787916247522638,0.38950089847851976,0.650826088883969,0.19784524562227065,1234,2.1376032669097187,mid,Summer projects
EA04020F5ECD,0.3311775315854083,0.10391527929193291,143.46900697569214,30.232061544801596,1.3573514451422999,0.3430590500445785,0.6208506162720874,0.15786431562801667,954,2.553198699653149,low,Seeking multiple opinions
EB793B72A8C4,0.23735484095380457,0.05589973700683392,118.66925323037131,34.43156001204171,1.0887546273248812,0.2558032195515697,0.6501453593185154,0.16475143570827133,1080,1.7351449824869634,high,Mandatory extracurricular activities
EBFCCFB520CF,0.3697108012950408,0.09446808903921401,143.74840719770762,37.73620723892806,1.4421097436799637,0.3411075800196864,0.4970172353644088,0.1490475901566848,864,2.6516126113012435,mid,Facial action coding system
